Hex ID,Country,Callsign,Registration,Type
AE0997,United States,G9526611,95-26611,H60
AE09A2,United States,G26606,95-26606,H60
AE0CC2,United States,G26339,91-26339,H60
AE0CCC,United States,G26349,91-26349,H60
AE0E03,United States,G8323893,83-23893,H60
AE10F5,United States,FLEDGE11,01-3601,TEX2
AE1105,United States,TIGER24,01-3617,TEX2
AE1106,United States,BALL34,01-3618,TEX2
AE1107,United States,BALL37,01-3619,TEX2
AE1114,United States,RIPPER1,01-3632,TEX2
AE1115,United States,VIRAL21,02-3633,TEX2
AE1116,United States,DEVIL71,02-3634,TEX2
AE1117,United States,TIGER25,02-3635,TEX2
AE1130,United States,BLADE55,02-3661,TEX2
AE1131,United States,SLASH22,02-3662,TEX2
AE113F,United States,KATT35,165973,TEX2
AE1158,United States,KATT34,165998,TEX2
AE1163,United States,RCH403,02-8155,C30J
AE116A,United States,PAT0166,84-00166,BE20
AE1193,United States,GRZLY50,166500,C560
AE11B1,United States,BLADE30,03-3679,TEX2
AE11B8,United States,DEVIL42,03-3686,TEX2
AE11B9,United States,BALL24,03-3687,TEX2
AE11C4,United States,VIKING1,03-3698,TEX2
AE11E0,United States,SHUCK81,77-0352,E3TF
AE1211,United States,WING40,03-00726,C560
AE1273,United States,ZAPER31,73-1594,C130
AE13A3,United States,FANGS34,04-3717,TEX2
AE13A8,United States,COACH21,04-3722,TEX2
AE13AF,United States,DRACO61,04-3729,TEX2
AE13B7,United States,GOAT20,04-3737,TEX2
AE13F0,United States,BALL42,05-3761,TEX2
AE13FE,United States,KNIFE93,05-3775,TEX2
AE140C,United States,STAB12,05-3789,TEX2
AE1418,United States,BALL91,05-3801,TEX2
AE1421,United States,SPADE11,05-3810,TEX2
AE1422,United States,DEVIL30,05-3811,TEX2
AE144C,United States,DEED180,05-5142,C17
AE144F,United States,SLAM06,05-5145,C17
AE1468,United States,RCH4197,07-7170,C17
AE14AE,United States,MNTNA30,160969,BE9L
AE14B4,United States,MNTNA67,160977,BE9L
AE14B7,United States,RFNK22,160982,BE9L
AE14D7,United States,VODKA2,63-8230,T38
AE171D,United States,TEXN010,166010,TEX2
AE172E,United States,STAB11,06-3828,TEX2
AE1735,United States,DEVIL61,06-3835,TEX2
AE1839,United States,FFAB123,166522,H60
AE1E4F,United States,SMASH63,07-3879,TEX2
AE1E56,United States,BALL49,07-3886,TEX2
AE1E5B,United States,HANG51,07-3891,TEX2
AE1E62,United States,BALL47,07-3898,TEX2
AE1E6D,United States,BOMR753,166015,TEX2
AE1E76,United States,TEXN024,166024,TEX2
AE1E85,United States,BOMR701,166039,TEX2
AE1E8F,United States,DEVIL62,08-3914,TEX2
AE1E95,United States,FANGS41,08-3920,TEX2
AE1E9C,United States,DRAGN28,08-3927,TEX2
AE1EBE,United States,RNGR873,166057,TEX2
AE1EC3,United States,RN062,166062,TEX2
AE1ED5,United States,RN080,166080,TEX2
AE1ED9,United States,RFNK866,166084,TEX2
AE1F25,United States,PICK55,07-72022,EC45
AE1F89,United States,WATTS11,09-72122,EC45
AE1FBC,United States,SQUHB44,10-72173,EC45
AE1FC0,United States,BELLS03,10-72177,EC45
AE1FCE,United States,G72191,11-72191,EC45
AE205B,United States,PICK33,14-72332,EC45
AE2061,United States,MORPH77,14-72338,EC45
AE2062,United States,EMOJI81,14-72339,EC45
AE2207,United States,ROTOR14,04-27012,H60
AE264F,United States,WAYLN15,73-1215,BE20
AE266B,United States,C6517,6517,AS65
AE266C,United States,C6518,6518,AS65
AE266E,United States,C6520,6520,AS65
AE26BE,United States,C6607,6607,AS65
AE27F8,United States,C6007,6007,H60
AE2908,United States,C6024,6024,H60
AE29FE,United States,ILNDR03,166695,B737
AE2BE5,United States,VVHX562,166562,H60
AE2F9A,United States,RANGR41,168068,C30J
AE2FAD,United States,RCH528,08-8201,C17
AE49C2,United States,VOLT16,09-9206,C17
AE4A09,United States,RNGR716,166128,TEX2
AE4A0B,United States,BB130,166130,TEX2
AE4A0F,United States,RNGR870,166134,TEX2
AE4A17,United States,BB142,166142,TEX2
AE4A7A,United States,EASY04,168204,B350
AE4E01,United States,C6049,6049,H60
AE4E0C,United States,GOONY42,10-5728,C30J
AE4E8F,United States,RFNK746,166166,TEX2
AE4E96,United States,RN172,166172,TEX2
AE4E9D,United States,BB179,166179,TEX2
AE4EA2,United States,RN184,166184,TEX2
AE4EA5,United States,RN187,166187,TEX2
AE50E5,United States,DUSTY20,10-20314,H60
AE519A,United States,R20331,10-20331,H60
AE51C7,United States,R20401,11-20401,H60
AE52E0,United States,IMUA836,11-08836,H47
AE52EC,United States,SHAKE34,11-08848,H47
AE536D,United States,R20385,11-20385,H60
AE54CA,United States,AKELA44,12-5755,C30J
AE54EE,United States,RN220,166220,TEX2
AE565E,United States,SPUD41,12-20480,H60
AE5773,United States,PAT890,10-00257,BE20
AE5774,United States,PAT544,10-00259,BE20
AE57D7,United States,WING38,10-00261,BE20
AE58E7,United States,BB242,166242,TEX2
AE58EF,United States,SH250,166250,TEX2
AE58F1,United States,RN252,166252,TEX2
AE58F4,United States,BB255,166255,TEX2
AE58F8,United States,RFNK752,166259,TEX2
AE58F9,United States,RN260,166260,TEX2
AE59E6,United States,R08185,15-08185,H47
AE5A47,United States,PICK93,14-72347,EC45
AE5A50,United States,PICK22,14-72356,EC45
AE5A52,United States,BELLS22,14-72358,EC45
AE5A58,United States,PICK98,15-72364,EC45
AE5A6E,United States,BELLS12,15-72386,EC45
AE5A85,United States,RIGOR18,15-72409,EC45
AE5A88,United States,NICAD55,15-72412,EC45
AE5AD8,United States,LUNAR42,15-20758,H60
AE5B6C,United States,RAIDR35,169230,C30J
AE5BD0,United States,PRIME86,15-20788,H60
AE5C9F,United States,KING50,15-5842,C30J
AE5CA2,United States,JOLLY31,01-26881,H60
AE5CAA,United States,JOLLY96,06-27075,H60
AE5CB4,United States,JOLLY91,03-26992,H60
AE5E07,United States,SNAP30,17-46026,B762
AE5EEC,United States,VV1E113,162675,B06
AE5F13,United States,ROPER61,17-5867,C30J
AE5FA6,United States,TEXON02,21-46059,B762
AE60EA,United States,DG3,160475,T34T
AE60ED,United States,DG1,160506,T34T
AE60EE,United States,DAWG2,160531,T34T
AE60F0,United States,DG5,160945,T34T
AE60F1,United States,DG4,160949,T34T
AE61FF,United States,HERKY46,16-5883,C30J
AE6257,United States,VVPE171,169171,Q4
AE632D,United States,RANDO89,19-72438,EC45
AE6334,United States,TOTES72,19-72445,EC45
AE634F,United States,G72471,20-72471,EC45
AE6350,United States,G72472,20-72472,EC45
AE6353,United States,LUNAR75,20-72475,EC45
AE6357,United States,G72479,20-72479,EC45
AE6358,United States,G72480,22-72480,EC45
AE638E,United States,CNV4440,169793,B737
AE63EA,United States,DN1,63-8163,T38
AE63F1,United States,DE01,63-8131,T38
AE63F2,United States,DE03,64-13176,T38
AE6401,United States,DU02,70-1559,T38
AE648A,United States,G21056,19-21056,H60
AE64AA,United States,GRIT79,19-21079,H60
AE695A,United States,RCH439,19-5928,C30J
AE6A25,United States,TALON60,20-21115,H60
AE6C6A,United States,FURY79,20-21179,H60
AE6CA7,United States,R03327,20-03327,H64
AE6D5A,United States,VV8E017,170168,A119
AE6D5B,United States,VV8E260,170169,A119
AE73DB,United States,VV4E639,170176,A119
AE73DC,United States,VV8E640,170177,A119
AE73E9,United States,VV4E708,170190,A119
AE7449,United States,EAGLE35,169865,E2
AE747A,United States,R13397,21-03397,H64
AF4A7B,United States,KBAR07,168207,B350
C00084,Canada,CFAFB,C-FAFB,C172
C000EB,Canada,WS2,C-FAJA,B789
C00154,Canada,ANT701,C-FANB,B734
C0025A,Canada,SWG733,C-FAXD,B38M
C002DD,Canada,CFBCE,C-FBCE,DV20
C00333,Canada,CFBFM,C-FBFM,PA30
C003A8,Canada,JZA411,C-FBJZ,CRJ7
C00436,Canada,CFBPL,C-FBPL,PRM1
C00492,Canada,CFBSZ,C-FBSZ,T206
C004E9,Canada,WJA734,C-FBWI,B738
C004F3,Canada,WJA626,C-FBWS,B38M
C0054A,Canada,CFCAB,C-FCAB,R44
C0054D,Canada,CJT5457,C-FCAE,B763
C0055D,Canada,CFCAU,C-FCAU,C172
C00586,Canada,CJT301,C-FCCJ,B763
C0059C,Canada,CFCDF,C-FCDF,BE9T
C00695,Canada,GLR703,C-FCMU,B190
C006B1,Canada,WJA706,C-FCNW,B738
C00821,Canada,ACA611,C-FDCA,A320
C00856,Canada,VN08,C-FDEB,BE20
C008C6,Canada,CJT346,C-FDIJ,B763
C008F0,Canada,JZA618,C-FDJZ,CRJ7
C00926,Canada,WJA475,C-FDMB,B738
C009BE,Canada,CRN811,C-FDRX,BE30
C00A6A,Canada,CFDYN,C-FDYN,D328
C00B7C,Canada,JZA696,C-FEJB,E75S
C00B7E,Canada,JZA888,C-FEJD,E75S
C00B80,Canada,JZA719,C-FEJF,E75S
C00BF7,Canada,WEN3143,C-FENU,DH8D
C00C51,Canada,CFERG,C-FERG,CH7A
C00C90,Canada,CFETR,C-FETR,B47G
C00D44,Canada,VN02,C-FFAP,BE20
C00DCD,Canada,CFFFW,C-FFFW,SR22
C00E1F,Canada,JZA753,C-FFJA,CRJ2
C00E55,Canada,FLE874,C-FFLC,B738
C00E5C,Canada,FLE1889,C-FFLJ,B738
C00E8C,Canada,AKT163,C-FFNF,B734
C00E93,Canada,AKT119,C-FFNM,B734
C00FAB,Canada,JZA608,C-FFYG,E75S
C0103A,Canada,AC843,C-FGDT,B789
C0103E,Canada,ACA1,C-FGDX,B789
C01049,Canada,ACA324,C-FGEI,B789
C0109A,Canada,SYB583,C-FGHL,LJ75
C010CB,Canada,ACA142,C-FGJI,A320
C010EA,Canada,ACA738,C-FGKN,A321
C010EC,Canada,ACA138,C-FGKP,A321
C010F6,Canada,ACA141,C-FGKZ,A321
C0121E,Canada,WJA1618,C-FGWJ,B737
C01235,Canada,TGO986,C-FGXG,BE9L
C012AE,Canada,RS103,C-FHBX,AT45
C012B5,Canada,CFHCE,C-FHCE,PC12
C012BD,Canada,WJA1590,C-FHCM,B38M
C0160B,Canada,JZA866,C-FIJA,CRJ2
C016C0,Canada,CFIPZ,C-FIPZ,DA40
C0171A,Canada,AC857,C-FITL,B77W
C01725,Canada,ACA893,C-FITW,B77W
C0172E,Canada,ACA108,C-FIUF,B77L
C01732,Canada,AC33,C-FIUJ,B77L
C01734,Canada,ACA881,C-FIUL,B77W
C0173A,Canada,ACA855,C-FIUR,B77W
C01753,Canada,ACA821,C-FIVQ,B77W
C01755,Canada,AC861,C-FIVS,B77W
C0175A,Canada,ACA873,C-FIVX,B77W
C0187A,Canada,JZA270,C-FJGZ,CRJ9
C018C8,Canada,JZA723,C-FJJZ,CRJ7
C018F1,Canada,PAG591,C-FJLO,SW4
C0193B,Canada,ROU1790,C-FJOK,A321
C01945,Canada,ROU1623,C-FJOU,A321
C01968,Canada,ROU1594,C-FJQD,A321
C0196C,Canada,ROU1796,C-FJQH,A321
C01970,Canada,ROU1706,C-FJQL,A321
C01A52,Canada,JZA94,C-FJZD,CRJ9
C01A5A,Canada,JZA879,C-FJZL,CRJ9
C01A5C,Canada,JZA773,C-FJZN,CRJ9
C01A61,Canada,ACA897,C-FJZS,B77W
C01AA5,Canada,KCE1,C-FKCI,CL35
C01B13,Canada,CFKGO,C-FKGO,PC12
C01BEF,Canada,CFKPA,C-FKPA,PC12
C01CB7,Canada,WJA1426,C-FKWS,B737
C01D2D,Canada,FLE637,C-FLBG,ULAC
C01D3C,Canada,WSW643,C-FLBV,B738
C01DCB,Canada,FLE852,C-FLHI,B38M
C01E05,Canada,ASB482,C-FLJO,L188
C01E11,Canada,FLE621,C-FLKA,B38M
C01E13,Canada,FLE535,C-FLKC,B38M
C01E1F,Canada,FLE654,C-FLKO,B38M
C01E28,Canada,ACA115,C-FLKX,A321
C01EBB,Canada,FLE661,C-FLQO,B38M
C01EC6,Canada,FLE605,C-FLQZ,B38M
C01EE6,Canada,WSW101,C-FLSF,B738
C01F1E,Canada,FLE754,C-FLUJ,B738
C01F28,Canada,FLE758,C-FLUT,B38M
C01F52,Canada,WJA1549,C-FLWJ,B737
C02028,Canada,MAL7090,C-FMEP,B752
C02141,Canada,CFMPK,C-FMPK,PC12
C021F6,Canada,WJA1551,C-FMWJ,B737
C02207,Canada,SWG515,C-FMXA,B38M
C02267,Canada,CFNAS,C-FNAS,C25B
C02294,Canada,NCB2007,C-FNCL,B190
C022DA,Canada,CFNFD,C-FNFD,C172
C023AA,Canada,ACA81,C-FNND,B77L
C023AE,Canada,ACA43,C-FNNH,B77L
C023B7,Canada,ACA899,C-FNNQ,B77W
C023C5,Canada,AC8,C-FNOE,B789
C0243E,Canada,NCB2785,C-FNSV,B190
C0256E,Canada,WEN3348,C-FOEN,DH8D
C025FC,Canada,JZA953,C-FOJZ,CRJ9
C02655,Canada,WSW111,C-FONK,B738
C02682,Canada,CFOPD,C-FOPD,PC12
C027A1,Canada,PVL851,C-FPAE,DH8C
C027B9,Canada,CFPBC,C-FPBC,BE10
C027D1,Canada,ACA7211,C-FPCA,B763
C027DC,Canada,AB276,C-FPCL,PC12
C0293E,Canada,ACA323,C-FPQB,B789
C02945,Canada,PVL3092,C-FPQI,B429
C02966,Canada,TVS2232,C-FPRP,B738
C02CF1,Canada,ACA7056,C-FRAM,B77W
C02CFC,Canada,WJA285,C-FRAX,B38M
C02DB4,Canada,CFRHZ,C-FRHZ,BE20
C02DF1,Canada,CFRKI,C-FRKI,F2TH
C02E8F,Canada,JZA909,C-FRQK,E75S
C02E91,Canada,JZA991,C-FRQM,E75S
C02E94,Canada,JZA7123,C-FRQP,E75S
C02EB9,Canada,ACA75,C-FRSA,B789
C02EBD,Canada,AC849,C-FRSE,B789
C02ECA,Canada,AC35,C-FRSR,B789
C02EE9,Canada,ACA362,C-FRTW,B789
C02F2B,Canada,THU850,C-FRWK,MU2
C02F6A,Canada,WJA230,C-FRYV,B38M
C02FB8,Canada,ACA90,C-FSBV,B789
C02FE7,Canada,ACA1054,C-FSDQ,B38M
C02FED,Canada,ACA1036,C-FSDW,B38M
C03001,Canada,ACA761,C-FSEQ,B38M
C03064,Canada,ACA741,C-FSIL,B38M
C03068,Canada,ACA211,C-FSIP,B38M
C03069,Canada,ACA990,C-FSIQ,B38M
C0307A,Canada,ACA342,C-FSJH,B38M
C0307C,Canada,ACA552,C-FSJJ,B38M
C030EB,Canada,ACA940,C-FSNQ,B38M
C030EF,Canada,ACA213,C-FSNU,B38M
C030F7,Canada,ACA868,C-FSOC,B38M
C03140,Canada,CFSQX,C-FSQX,C25B
C03170,Canada,CFSST,C-FSST,C182
C03177,Canada,CHETA71,C-FSTA,AJET
C031C9,Canada,WEN3325,C-FSWE,DH8D
C0330B,Canada,GXTST25,C-FTIO,GLEX
C03318,Canada,NOJ61,C-FTJB,CL60
C03487,Canada,SWG5643,C-FTXE,B38M
C03493,Canada,TSC235,C-FTXQ,A321
C035BB,Canada,JZA555,C-FUJA,E75S
C035CC,Canada,WJA113,C-FUJR,B738
C036B1,Canada,WJA110,C-FUSM,B738
C0371F,Canada,WJA115,C-FUWS,B737
C0377F,Canada,CFVAK,C-FVAK,C337
C038A3,Canada,ACA5,C-FVLQ,B789
C038CA,Canada,ACA865,C-FVND,B789
C03A24,Canada,CFWAL,C-FWAL,C180
C03A90,Canada,WEN3100,C-FWEP,DH8D
C03B15,Canada,WJA212,C-FWJS,B738
C03BF1,Canada,WJA2310,C-FWSE,B738
C03BF5,Canada,WJA660,C-FWSI,B737
C03BF7,Canada,WJA430,C-FWSK,B737
C03C05,Canada,WJA1423,C-FWSY,B737
C03C80,Canada,CFWXR,C-FWXR,G150
C03D0F,Canada,CFXDE,C-FXDE,BE10
C03DAC,Canada,JZA7730,C-FXJF,E75S
C03F02,Canada,WJA544,C-FXWJ,B38M
C03F27,Canada,FEX903,C-FXXU,F900
C03F69,Canada,AIE860,C-FYAI,DH8C
C03F85,Canada,WSW311,C-FYBK,B738
C04009,Canada,CFYGM,C-FYGM,PA34
C04051,Canada,ROU1803,C-FYJG,A319
C04053,Canada,ACA239,C-FYJI,A319
C0405A,Canada,ROU1651,C-FYJP,A319
C04067,Canada,ACA1048,C-FYKC,A319
C04072,Canada,AKN036,C-FYKN,B350
C0407B,Canada,ROU1535,C-FYKW,A319
C041AD,Canada,CFYWQ,C-FYWQ,BE60
C041B9,Canada,SWG751,C-FYXC,B38M
C041FE,Canada,OTLW43,C-FYZT,B412
C042EF,Canada,JZA705,C-FZJA,CRJ2
C0440E,Canada,ACA164,C-FZUB,A320
C04413,Canada,ROU2008,C-FZUG,A319
C04463,Canada,SWG4073,C-FZXI,B38M
C044BE,Canada,CGAAV,C-GAAV,B190
C045E5,Canada,SYB194,C-GAME,HDJT
C045F1,Canada,WJA111,C-GAMQ,B38M
C0466C,Canada,ROU1923,C-GARJ,A319
C04671,Canada,ROU1675,C-GARO,A319
C04681,Canada,ASP846,C-GASE,E545
C04688,Canada,ASP816,C-GASL,E545
C04693,Canada,ASP554,C-GASW,C25B
C0473B,Canada,CJT2384,C-GAZI,ZZZZ
C04850,Canada,JZA653,C-GBJZ,DH8D
C0496C,Canada,CGBUX,C-GBUX,S22T
C049FD,Canada,WJA2152,C-GCAM,B38M
C04A2A,Canada,CGCCF,C-GCCF,C421
C04AF4,Canada,JZA305,C-GCJZ,CRJ9
C04B51,Canada,AKT102,C-GCNO,B733
C04C36,Canada,WJA482,C-GCWJ,B737
C04CCF,Canada,RS192,C-GDCG,B190
C04D13,Canada,WEN3710,C-GDEW,DH8D
C04D1C,Canada,CGDFF,C-GDFF,BE9L
C04EB6,Canada,ACA7222,C-GDUZ,B763
C04EC6,Canada,CGDVP,C-GDVP,P28A
C04F0E,Canada,CGDYJ,C-GDYJ,GLID
C04FC5,Canada,CGEFK,C-GEFK,C172
C04FFF,Canada,ACA526,C-GEHQ,B38M
C05004,Canada,ACA994,C-GEHV,B38M
C05007,Canada,ACA210,C-GEHY,B38M
C0502E,Canada,ACA554,C-GEJL,B38M
C05030,Canada,ACA109,C-GEJN,B38M
C0503D,Canada,C0503D,C-GEKA,C172
C05054,Canada,ACA598,C-GEKX,B38M
C05056,Canada,ACA361,C-GEKZ,B38M
C0506B,Canada,ACA1300,C-GELU,B38M
C05086,Canada,ACA1092,C-GEMV,B38M
C05099,Canada,WEN3522,C-GENO,DH8D
C0509F,Canada,WEN3106,C-GENU,DH8D
C050A0,Canada,WEN3174,C-GENV,DH8D
C050AE,Canada,ACA760,C-GEOJ,B38M
C050C0,Canada,ACA548,C-GEPB,B38M
C050C4,Canada,ACA238,C-GEPF,B38M
C050C5,Canada,ACA585,C-GEPG,B38M
C05186,Canada,WEN3314,C-GEWR,DH8D
C051C6,Canada,TSC771,C-GEZD,A321
C051D0,Canada,TSC821,C-GEZN,A321
C051D1,Canada,TSC539,C-GEZO,A321
C051DA,Canada,TSC127,C-GEZX,A321
C051E2,Canada,ACA415,C-GFAF,A333
C05215,Canada,CGFCE,C-GFCE,SR22
C05218,Canada,ROU1805,C-GFCH,A320
C05220,Canada,ROU1999,C-GFCP,GLF4
C05233,Canada,CGFDI,C-GFDI,DHC2
C0523F,Canada,ROU1542,C-GFDU,A320
C05271,Canada,ASP595,C-GFFS,C25B
C0529A,Canada,CGFHH,C-GFHH,B06
C052E0,Canada,JZA595,C-GFJZ,CRJ7
C0534E,Canada,FLE827,C-GFOF,B38M
C053F4,Canada,CGFUP,C-GFUP,C206
C053F6,Canada,ACA095,C-GFUR,A333
C05488,Canada,JZA368,C-GGAH,DH8D
C054A0,Canada,JZA391,C-GGBF,DH8D
C0550C,Canada,JZA7720,C-GGFJ,DH8D
C055C1,Canada,JZA7920,C-GGMI,DH8D
C055CD,Canada,JZA339,C-GGMU,DH8D
C055E9,Canada,JZA431,C-GGNW,DH8D
C055EB,Canada,JZA465,C-GGNY,DH8D
C055F2,Canada,JZA422,C-GGOF,DH8D
C0561E,Canada,CGGPX,C-GGPX,BE20
C0565B,Canada,CGGSG,C-GGSG,T206
C05734,Canada,CGHAP,C-GHAP,DHC6
C05737,Canada,CGHAS,C-GHAS,DH3T
C05782,Canada,CGHDP,C-GHDP,BE20
C057DB,Canada,CGHHA,C-GHHA,DHC6
C0582B,Canada,ACA815,C-GHKC,A333
C0583A,Canada,ACA774,C-GHKR,A333
C0583F,Canada,ACA895,C-GHKW,A333
C05840,Canada,ACA811,C-GHKX,A333
C0584F,Canada,ACA819,C-GHLM,A333
C058AA,Canada,CGHOZ,C-GHOZ,B763
C058B4,Canada,ROU1811,C-GHPJ,A321
C058BB,Canada,ACA901,C-GHPQ,B788
C058BE,Canada,ACA110,C-GHPT,B788
C058C3,Canada,ACA10,C-GHPY,B788
C058CD,Canada,ROU1910,C-GHQI,A321
C058D5,Canada,ACA853,C-GHQQ,B788
C05909,Canada,N,C-GHSQ,C172
C059B7,Canada,ASB484,C-GHZI,L188
C05A0E,Canada,NDL876,C-GICR,PC12
C05AAC,Canada,CGIIT,C-GIIT,CL60
C05AC2,Canada,CGIJP,C-GIJP,C560
C05BA9,Canada,WSW815,C-GISM,B38M
C05BB6,Canada,N,C-GISZ,BE20
C05BCF,Canada,ACA113,C-GITY,A321
C05BD2,Canada,ACA693,C-GIUB,A321
C05BD6,Canada,ACA100,C-GIUF,A321
C05C11,Canada,CGIWM,C-GIWM,C172
C05C86,Canada,JZA895,C-GJAZ,CRJ7
C05D08,Canada,JZA7745,C-GJFZ,CRJ9
C05D3C,Canada,JZA845,C-GJHZ,CRJ9
C05D44,Canada,CGJIH,C-GJIH,C210
C05D56,Canada,JZA865,C-GJIZ,CRJ9
C05D91,Canada,CGJLG,C-GJLG,C172
C05D9D,Canada,WJA408,C-GJLS,B738
C05E4C,Canada,DAT605,C-GJSL,B38M
C05E62,Canada,ROU1655,C-GJTH,A321
C05EA2,Canada,ACA263,C-GJVT,A320
C05EAD,Canada,WEN3192,C-GJWE,DH8D
C05EBB,Canada,WJA267,C-GJWS,B738
C05EC7,Canada,ACA730,C-GJXE,BCS3
C05ED0,Canada,ACA1126,C-GJXN,BCS3
C05ED8,Canada,ACA592,C-GJXV,BCS3
C05EDD,Canada,ACA1042,C-GJYA,BCS3
C05EDF,Canada,ACA452,C-GJYC,BCS3
C05EE5,Canada,ACA514,C-GJYI,BCS3
C05EF7,Canada,JZA660,C-GJZA,DH8D
C05F01,Canada,JZA51,C-GJZK,DH8D
C05F09,Canada,JZA567,C-GJZS,CRJ9
C05F0C,Canada,JZA930,C-GJZV,CRJ9
C05F93,Canada,ROU1605,C-GKFA,A321
C05F94,Canada,ROU1795,C-GKFB,A321
C06016,Canada,JMPSHP1,C-GKKB,DC3
C06022,Canada,WS7,C-GKKN,B789
C0605C,Canada,CGKMT,C-GKMT,C425
C06080,Canada,ACA169,C-GKOD,A320
C0608C,Canada,C0608C,C-GKOP,R44
C060B2,Canada,POE2376,C-GKQB,DH8D
C060B4,Canada,POE2295,C-GKQD,DH8D
C060B5,Canada,POE2472,C-GKQE,DH8D
C060B6,Canada,POE2632,C-GKQF,DH8D
C060B8,Canada,POE2294,C-GKQH,DH8D
C060BA,Canada,POE207,C-GKQJ,E295
C060BC,Canada,POE307,C-GKQL,E295
C060BF,Canada,POE304,C-GKQO,E295
C060C3,Canada,POE357,C-GKQS,E295
C060C4,Canada,POE305,C-GKQT,E295
C060FD,Canada,CGKSY,C-GKSY,PA31
C06207,Canada,RS503,C-GLDE,AT43
C06221,Canada,CGLEE,C-GLEE,M20T
C06356,Canada,POE2635,C-GLQB,DH8D
C06357,Canada,POE2514,C-GLQC,DH8D
C06358,Canada,POE2135,C-GLQD,DH8D
C06359,Canada,POE2461,C-GLQE,DH8D
C0635A,Canada,POE2249,C-GLQF,DH8D
C0635B,Canada,POE2284,C-GLQG,DH8D
C0635E,Canada,POE2942,C-GLQJ,DH8D
C06361,Canada,POE2234,C-GLQM,DH8D
C06364,Canada,POE2945,C-GLQP,DH8D
C06366,Canada,POE2132,C-GLQR,DH8D
C0636A,Canada,POE2473,C-GLQV,DH8D
C063A9,Canada,CGLTG,C-GLTG,TBM9
C063FA,Canada,WEN3237,C-GLWJ,DH8D
C06403,Canada,WJA1508,C-GLWS,B38M
C06417,Canada,CGLXM,C-GLXM,GLEX
C0643C,Canada,DAT505,C-GLYX,B38M
C064BF,Canada,CGMDY,C-GMDY,C182
C064D8,Canada,ACA322,C-GMEX,B38M
C06539,Canada,ACA104,C-GMIQ,B738
C0653F,Canada,ACA776,C-GMIW,B38M
C0656F,Canada,WS19,C-GMKS,B789
C0669E,Canada,WJA1424,C-GMWJ,B737
C066B6,Canada,SWG487,C-GMXH,B38M
C066DD,Canada,ACA542,C-GMYU,BCS3
C066F4,Canada,ACA712,C-GMZR,BCS3
C066FB,Canada,ACA1073,C-GMZY,BCS3
C06709,Canada,ACA336,C-GNAM,BCS3
C06724,Canada,ACA414,C-GNBN,BCS3
C06736,Canada,PAG607,C-GNCF,DH8C
C06800,Canada,JZA8,C-GNJZ,CRJ7
C0694E,Canada,CGNWV,C-GNWV,C208
C06A39,Canada,ACA825,C-GOFW,A333
C06A75,Canada,TSC976,C-GOIE,A21N
C06A76,Canada,TSC231,C-GOIF,A21N
C06A7A,Canada,TSC207,C-GOIJ,A21N
C06A7B,Canada,TSC948,C-GOIK,A21N
C06A7D,Canada,TSC325,C-GOIM,A21N
C06A7F,Canada,TSC629,C-GOIO,A21N
C06A88,Canada,TSC45,C-GOIX,A21N
C06A8D,Canada,TSC385,C-GOJC,A21N
C06AA4,Canada,JZA55,C-GOJZ,CRJ7
C06B3D,Canada,AIE752,C-GOPW,B732
C06C7E,Canada,CGPCF,C-GPCF,SF34
C06C95,Canada,CFC1654,C-GPDC,B350
C06CDA,Canada,WJA1680,C-GPFT,B38M
C06D48,Canada,JZA557,C-GPJZ,CRJ7
C06DE6,Canada,CGPQB,C-GPQB,R44
C06E45,Canada,TSC327,C-GPTS,A332
C06E4F,Canada,CGPUC,C-GPUC,TBM8
C06E87,Canada,ACA264,C-GPWG,A320
C06F16,Canada,QUE30,C-GQBT,DH8B
C06FAA,Canada,CGQHL,C-GQHL,C310
C071A4,Canada,WJA688,C-GRAX,B38M
C071EF,Canada,PSC373,C-GRDU,DA40
C07214,Canada,CGRFF,C-GRFF,P46T
C0737C,Canada,WJA2425,C-GRTB,B738
C074A7,Canada,CGSEO,C-GSEO,C172
C074C7,Canada,CGSFU,C-GSFU,F2TH
C074E6,Canada,CGSGZ,C-GSGZ,C208
C0751C,Canada,ROU1526,C-GSJB,A319
C07534,Canada,JZA188,C-GSJZ,DH8D
C07607,Canada,CGSSC,C-GSSC,C25B
C07676,Canada,WJA738,C-GSWJ,B737
C07682,Canada,CGSWV,C-GSWV,B190
C07721,Canada,TSC3567,C-GTCY,A321
C07805,Canada,CGTLS,C-GTLS,BE10
C07852,Canada,CGTOR,C-GTOR,H25A
C078B2,Canada,TSC403,C-GTSJ,A332
C078BF,Canada,WJA1402,C-GTSW,B38M
C078CD,Canada,CGTTK,C-GTTK,C210
C0793D,Canada,BRUSR01,C-GTXS,LJ35
C07966,Canada,ACA410,C-GTZH,BCS3
C07971,Canada,ACA664,C-GTZS,BCS3
C07973,Canada,ACA771,C-GTZU,BCS3
C0797B,Canada,ACA1030,C-GUAC,BCS3
C07995,Canada,TSC249,C-GUBC,A332
C07996,Canada,TSC854,C-GUBD,A332
C07998,Canada,TSC189,C-GUBF,A332
C0799A,Canada,TSC603,C-GUBH,A332
C079A1,Canada,TSC213,C-GUBO,A333
C079A6,Canada,TS695,C-GUBT,A332
C079D5,Canada,WS5,C-GUDO,B789
C07A0C,Canada,TSC435,C-GUFR,A332
C07A62,Canada,FSY594,C-GUIZ,DH8D
C07B42,Canada,WS9,C-GURP,B789
